County,County Code,Deaths,Population,Crude Rate
"Stone County, MS",28131,Suppressed,18717,Suppressed
"Sunflower County, MS",28133,Suppressed,25735,Suppressed
"Tallahatchie County, MS",28135,Suppressed,13987,Suppressed
"Tate County, MS",28137,Suppressed,28759,Suppressed
"Tippah County, MS",28139,Suppressed,21995,Suppressed
"Tishomingo County, MS",28141,Suppressed,19454,Suppressed
"Tunica County, MS",28143,Suppressed,9944,Suppressed
"Union County, MS",28145,Suppressed,28606,Suppressed
"Walthall County, MS",28147,Suppressed,14465,Suppressed
"Warren County, MS",28149,Suppressed,46176,Suppressed
"Washington County, MS",28151,Suppressed,45063,Suppressed
"Wayne County, MS",28153,Suppressed,20298,Suppressed
"Webster County, MS",28155,Suppressed,9788,Suppressed
"Wilkinson County, MS",28157,Suppressed,8792,Suppressed
"Winston County, MS",28159,Suppressed,18165,Suppressed
"Yalobusha County, MS",28161,Suppressed,12392,Suppressed
"Yazoo County, MS",28163,Suppressed,28248,Suppressed
"Adair County, MO",29001,Suppressed,25339,Suppressed
"Andrew County, MO",29003,Suppressed,17607,Suppressed
"Atchison County, MO",29005,Suppressed,5171,Suppressed
"Audrain County, MO",29007,Suppressed,25473,Suppressed
"Barry County, MO",29009,Suppressed,35886,Suppressed
"Barton County, MO",29011,Suppressed,11798,Suppressed
"Bates County, MO",29013,Suppressed,16320,Suppressed
"Benton County, MO",29015,Suppressed,19278,Suppressed
"Bollinger County, MO",29017,Suppressed,12169,Suppressed
"Boone County, MO",29019,24,180005,13.3
"Buchanan County, MO",29021,10,88571,Unreliable
"Butler County, MO",29023,10,42639,Unreliable
"Caldwell County, MO",29025,Suppressed,9108,Suppressed
"Callaway County, MO",29027,Suppressed,44889,Suppressed
"Camden County, MO",29029,Suppressed,45815,Suppressed
"Cape Girardeau County, MO",29031,Suppressed,78753,Suppressed
"Carroll County, MO",29033,Suppressed,8743,Suppressed
"Carter County, MO",29035,Suppressed,6054,Suppressed
"Cass County, MO",29037,Suppressed,104954,Suppressed
"Cedar County, MO",29039,Suppressed,14165,Suppressed
"Chariton County, MO",29041,Suppressed,7451,Suppressed
"Christian County, MO",29043,Suppressed,86983,Suppressed
"Clark County, MO",29045,Suppressed,6842,Suppressed
"Clay County, MO",29047,20,246365,8.1
"Clinton County, MO",29049,Suppressed,20470,Suppressed
"Cole County, MO",29051,Suppressed,76796,Suppressed
"Cooper County, MO",29053,Suppressed,17603,Suppressed
"Crawford County, MO",29055,Suppressed,23957,Suppressed
"Dade County, MO",29057,Suppressed,7569,Suppressed
"Dallas County, MO",29059,Suppressed,16762,Suppressed
"Daviess County, MO",29061,Suppressed,8313,Suppressed
"DeKalb County, MO",29063,Suppressed,12630,Suppressed
"Dent County, MO",29065,Suppressed,15441,Suppressed
"Douglas County, MO",29067,Suppressed,13373,Suppressed
"Dunklin County, MO",29069,Suppressed,29423,Suppressed
"Franklin County, MO",29071,32,103670,30.9
"Gasconade County, MO",29073,Suppressed,14705,Suppressed
"Gentry County, MO",29075,Suppressed,6628,Suppressed
"Greene County, MO",29077,49,291923,16.8
"Grundy County, MO",29079,Suppressed,9914,Suppressed
"Harrison County, MO",29081,Suppressed,8414,Suppressed
"Henry County, MO",29083,Suppressed,21792,Suppressed
"Hickory County, MO",29085,Suppressed,9509,Suppressed
"Holt County, MO",29087,Suppressed,4404,Suppressed
"Howard County, MO",29089,Suppressed,10137,Suppressed
"Howell County, MO",29091,Suppressed,40076,Suppressed
"Iron County, MO",29093,Suppressed,10177,Suppressed
"Jackson County, MO",29095,68,700307,9.7
"Jasper County, MO",29097,Suppressed,120636,Suppressed
"Jefferson County, MO",29099,109,224347,48.6
"Johnson County, MO",29101,Suppressed,53652,Suppressed
"Knox County, MO",29103,Suppressed,3947,Suppressed
"Laclede County, MO",29105,Suppressed,35713,Suppressed
"Lafayette County, MO",29107,Suppressed,32598,Suppressed
"Lawrence County, MO",29109,Suppressed,38359,Suppressed
"Lewis County, MO",29111,Suppressed,9855,Suppressed
"Lincoln County, MO",29113,17,57686,Unreliable
"Linn County, MO",29115,Suppressed,12037,Suppressed
"Livingston County, MO",29117,Suppressed,15146,Suppressed
"McDonald County, MO",29119,Suppressed,23078,Suppressed
"Macon County, MO",29121,Suppressed,15153,Suppressed
"Madison County, MO",29123,Suppressed,12188,Suppressed
"Maries County, MO",29125,Suppressed,8769,Suppressed
"Marion County, MO",29127,Suppressed,28592,Suppressed
"Mercer County, MO",29129,Suppressed,3641,Suppressed
"Miller County, MO",29131,Suppressed,25336,Suppressed
"Mississippi County, MO",29133,Suppressed,13336,Suppressed
"Moniteau County, MO",29135,Suppressed,16121,Suppressed
"Monroe County, MO",29137,Suppressed,8664,Suppressed
"Montgomery County, MO",29139,Suppressed,11534,Suppressed
"Morgan County, MO",29141,Suppressed,20358,Suppressed
"New Madrid County, MO",29143,Suppressed,17296,Suppressed
"Newton County, MO",29145,Suppressed,58266,Suppressed
"Nodaway County, MO",29147,Suppressed,22304,Suppressed
"Oregon County, MO",29149,Suppressed,10541,Suppressed
"Osage County, MO",29151,Suppressed,13714,Suppressed
"Ozark County, MO",29153,Suppressed,9017,Suppressed
"Pemiscot County, MO",29155,Suppressed,16272,Suppressed
"Perry County, MO",29157,Suppressed,19150,Suppressed
"Pettis County, MO",29159,Suppressed,42542,Suppressed
"Phelps County, MO",29161,Suppressed,44732,Suppressed
"Pike County, MO",29163,Suppressed,18504,Suppressed
"Platte County, MO",29165,Suppressed,102985,Suppressed
"Polk County, MO",29167,Suppressed,32201,Suppressed
"Pulaski County, MO",29169,10,52014,Unreliable
"Putnam County, MO",29171,Suppressed,4757,Suppressed
"Ralls County, MO",29173,Suppressed,10212,Suppressed
"Randolph County, MO",29175,Suppressed,24763,Suppressed
"Ray County, MO",29177,Suppressed,22883,Suppressed
"Reynolds County, MO",29179,Suppressed,6254,Suppressed
"Ripley County, MO",29181,Suppressed,13401,Suppressed
"St. Charles County, MO",29183,110,399182,27.6
"St. Clair County, MO",29185,Suppressed,9395,Suppressed
"Ste. Genevieve County, MO",29186,Suppressed,17888,Suppressed
"St. Francois County, MO",29187,Suppressed,66692,Suppressed
"St. Louis County, MO",29189,341,996945,34.2
"Saline County, MO",29195,Suppressed,22895,Suppressed
"Schuyler County, MO",29197,Suppressed,4599,Suppressed
"Scotland County, MO",29199,Suppressed,4966,Suppressed
"Scott County, MO",29201,Suppressed,38458,Suppressed
"Shannon County, MO",29203,Suppressed,8189,Suppressed
"Shelby County, MO",29205,Suppressed,6050,Suppressed
"Stoddard County, MO",29207,Suppressed,29206,Suppressed
"Stone County, MO",29209,Suppressed,31749,Suppressed
"Sullivan County, MO",29211,Suppressed,6221,Suppressed
"Taney County, MO",29213,Suppressed,55852,Suppressed
"Texas County, MO",29215,Suppressed,25571,Suppressed
"Vernon County, MO",29217,Suppressed,20528,Suppressed
"Warren County, MO",29219,11,34711,Unreliable
"Washington County, MO",29221,Suppressed,24943,Suppressed
"Wayne County, MO",29223,Suppressed,13122,Suppressed
"Webster County, MO",29225,Suppressed,39109,Suppressed
"Worth County, MO",29227,Suppressed,2040,Suppressed
"Wright County, MO",29229,Suppressed,18378,Suppressed
"St. Louis city, MO",29510,217,302838,71.7
"Beaverhead County, MT",30001,Suppressed,9404,Suppressed
"Big Horn County, MT",30003,Suppressed,13338,Suppressed
"Blaine County, MT",30005,Suppressed,6807,Suppressed
"Broadwater County, MT",30007,Suppressed,6085,Suppressed
"Carbon County, MT",30009,Suppressed,10714,Suppressed
"Carter County, MT",30011,Suppressed,1238,Suppressed
"Cascade County, MT",30013,Suppressed,81643,Suppressed
"Chouteau County, MT",30015,Suppressed,5745,Suppressed
"Custer County, MT",30017,Suppressed,11586,Suppressed
"Daniels County, MT",30019,Suppressed,1747,Suppressed
"Dawson County, MT",30021,Suppressed,8680,Suppressed
"Deer Lodge County, MT",30023,Suppressed,9131,Suppressed
"Fallon County, MT",30025,Suppressed,2920,Suppressed
"Fergus County, MT",30027,Suppressed,11113,Suppressed
"Flathead County, MT",30029,Suppressed,102106,Suppressed
"Gallatin County, MT",30031,Suppressed,111876,Suppressed
"Garfield County, MT",30033,Suppressed,1268,Suppressed
"Glacier County, MT",30035,Suppressed,13747,Suppressed
"Golden Valley County, MT",30037,Suppressed,826,Suppressed
"Granite County, MT",30039,Suppressed,3378,Suppressed
"Hill County, MT",30041,Suppressed,16347,Suppressed
"Jefferson County, MT",30043,Suppressed,12097,Suppressed
"Judith Basin County, MT",30045,Suppressed,1952,Suppressed
"Lake County, MT",30047,Suppressed,30250,Suppressed
"Lewis and Clark County, MT",30049,Suppressed,68700,Suppressed
"Liberty County, MT",30051,Suppressed,2430,Suppressed
"Lincoln County, MT",30053,Suppressed,19794,Suppressed
"McCone County, MT",30055,Suppressed,1675,Suppressed
"Madison County, MT",30057,Suppressed,8768,Suppressed
"Meagher County, MT",30059,Suppressed,1866,Suppressed
"Mineral County, MT",30061,Suppressed,4316,Suppressed
"Missoula County, MT",30063,12,118791,Unreliable
"Musselshell County, MT",30065,Suppressed,4651,Suppressed
"Park County, MT",30067,Suppressed,16736,Suppressed
"Petroleum County, MT",30069,Suppressed,513,Suppressed
"Phillips County, MT",30071,Suppressed,4074,Suppressed
"Pondera County, MT",30073,Suppressed,5972,Suppressed
"Powder River County, MT",30075,Suppressed,1716,Suppressed
"Powell County, MT",30077,Suppressed,6968,Suppressed
"Prairie County, MT",30079,Suppressed,1087,Suppressed
"Ravalli County, MT",30081,Suppressed,43172,Suppressed
"Richland County, MT",30083,Suppressed,10913,Suppressed
"Roosevelt County, MT",30085,Suppressed,11059,Suppressed
"Rosebud County, MT",30087,Suppressed,9063,Suppressed
"Sanders County, MT",30089,Suppressed,11844,Suppressed
"Sheridan County, MT",30091,Suppressed,3424,Suppressed
"Silver Bow County, MT",30093,Suppressed,34993,Suppressed
"Stillwater County, MT",30095,Suppressed,9534,Suppressed
"Sweet Grass County, MT",30097,Suppressed,3710,Suppressed
"Teton County, MT",30099,Suppressed,6162,Suppressed
"Toole County, MT",30101,Suppressed,4853,Suppressed
"Treasure County, MT",30103,Suppressed,679,Suppressed
"Valley County, MT",30105,Suppressed,7437,Suppressed
"Wheatland County, MT",30107,Suppressed,2236,Suppressed
"Wibaux County, MT",30109,Suppressed,1034,Suppressed
"Yellowstone County, MT",30111,14,160137,Unreliable
"Adams County, NE",31001,Suppressed,31511,Suppressed
"Antelope County, NE",31003,Suppressed,6336,Suppressed
"Arthur County, NE",31005,Suppressed,465,Suppressed
"Banner County, NE",31007,Suppressed,730,Suppressed
"Blaine County, NE",31009,Suppressed,476,Suppressed
"Boone County, NE",31011,Suppressed,5239,Suppressed
"Box Butte County, NE",31013,Suppressed,10772,Suppressed
"Boyd County, NE",31015,Suppressed,1955,Suppressed
"Brown County, NE",31017,Suppressed,2973,Suppressed
"Buffalo County, NE",31019,Suppressed,49615,Suppressed
"Burt County, NE",31021,Suppressed,6488,Suppressed
"Butler County, NE",31023,Suppressed,8058,Suppressed
"Cass County, NE",31025,Suppressed,26159,Suppressed
"Cedar County, NE",31027,Suppressed,8446,Suppressed
"Chase County, NE",31029,Suppressed,3977,Suppressed
"Cherry County, NE",31031,Suppressed,5761,Suppressed
"Cheyenne County, NE",31033,Suppressed,9310,Suppressed
"Clay County, NE",31035,Suppressed,6214,Suppressed
"Colfax County, NE",31037,Suppressed,10881,Suppressed
"Cuming County, NE",31039,Suppressed,8940,Suppressed
"Custer County, NE",31041,Suppressed,10840,Suppressed
"Dakota County, NE",31043,Suppressed,20083,Suppressed
"Dawes County, NE",31045,Suppressed,8716,Suppressed
"Dawson County, NE",31047,Suppressed,23709,Suppressed
"Deuel County, NE",31049,Suppressed,1825,Suppressed
"Dixon County, NE",31051,Suppressed,5709,Suppressed
"Dodge County, NE",31053,Suppressed,36791,Suppressed
"Douglas County, NE",31055,28,566880,4.9
"Dundy County, NE",31057,Suppressed,1770,Suppressed
"Fillmore County, NE",31059,Suppressed,5527,Suppressed
"Franklin County, NE",31061,Suppressed,3023,Suppressed
"Frontier County, NE",31063,Suppressed,2608,Suppressed
"Furnas County, NE",31065,Suppressed,4715,Suppressed
"Gage County, NE",31067,Suppressed,21493,Suppressed
"Garden County, NE",31069,Suppressed,1897,Suppressed
"Garfield County, NE",31071,Suppressed,1987,Suppressed
"Gosper County, NE",31073,Suppressed,1996,Suppressed
"Grant County, NE",31075,Suppressed,660,Suppressed
"Greeley County, NE",31077,Suppressed,2356,Suppressed
"Hall County, NE",31079,Suppressed,61607,Suppressed
"Hamilton County, NE",31081,Suppressed,9280,Suppressed
"Harlan County, NE",31083,Suppressed,3401,Suppressed
"Hayes County, NE",31085,Suppressed,916,Suppressed
"Hitchcock County, NE",31087,Suppressed,2806,Suppressed
"Holt County, NE",31089,Suppressed,10178,Suppressed
"Hooker County, NE",31091,Suppressed,682,Suppressed
"Howard County, NE",31093,Suppressed,6468,Suppressed
"Jefferson County, NE",31095,Suppressed,7097,Suppressed
"Johnson County, NE",31097,Suppressed,5134,Suppressed
"Kearney County, NE",31099,Suppressed,6544,Suppressed
"Keith County, NE",31101,Suppressed,8021,Suppressed
"Keya Paha County, NE",31103,Suppressed,810,Suppressed
"Kimball County, NE",31105,Suppressed,3618,Suppressed
"Knox County, NE",31107,Suppressed,8419,Suppressed
"Lancaster County, NE",31109,11,317272,Unreliable
"Lincoln County, NE",31111,Suppressed,35185,Suppressed
"Logan County, NE",31113,Suppressed,749,Suppressed
"Loup County, NE",31115,Suppressed,618,Suppressed
"McPherson County, NE",31117,Suppressed,492,Suppressed
"Madison County, NE",31119,Suppressed,35392,Suppressed
"Merrick County, NE",31121,Suppressed,7733,Suppressed
"Morrill County, NE",31123,Suppressed,4686,Suppressed
"Nance County, NE",31125,Suppressed,3532,Suppressed
"Nemaha County, NE",31127,Suppressed,6958,Suppressed
"Nuckolls County, NE",31129,Suppressed,4195,Suppressed
"Otoe County, NE",31131,Suppressed,15985,Suppressed
"Pawnee County, NE",31133,Suppressed,2632,Suppressed
"Perkins County, NE",31135,Suppressed,2929,Suppressed
"Phelps County, NE",31137,Suppressed,8996,Suppressed
"Pierce County, NE",31139,Suppressed,7142,Suppressed
"Platte County, NE",31141,Suppressed,33363,Suppressed
"Polk County, NE",31143,Suppressed,5278,Suppressed
"Red Willow County, NE",31145,Suppressed,10726,Suppressed
"Richardson County, NE",31147,Suppressed,7937,Suppressed
"Rock County, NE",31149,Suppressed,1360,Suppressed
"Saline County, NE",31151,Suppressed,14350,Suppressed
"Sarpy County, NE",31153,11,184459,Unreliable
"Saunders County, NE",31155,Suppressed,21303,Suppressed
"Scotts Bluff County, NE",31157,Suppressed,35989,Suppressed
"Seward County, NE",31159,Suppressed,17318,Suppressed
"Sheridan County, NE",31161,Suppressed,5190,Suppressed
"Sherman County, NE",31163,Suppressed,3038,Suppressed
"Sioux County, NE",31165,Suppressed,1187,Suppressed
"Stanton County, NE",31167,Suppressed,5970,Suppressed
"Thayer County, NE",31169,Suppressed,5039,Suppressed
"Thomas County, NE",31171,Suppressed,720,Suppressed
"Thurston County, NE",31173,Suppressed,7303,Suppressed
"Valley County, NE",31175,Suppressed,4190,Suppressed
"Washington County, NE",31177,Suppressed,20667,Suppressed
"Wayne County, NE",31179,Suppressed,9403,Suppressed
"Webster County, NE",31181,Suppressed,3533,Suppressed
"Wheeler County, NE",31183,Suppressed,805,Suppressed
"York County, NE",31185,Suppressed,13772,Suppressed
"Churchill County, NV",32001,Suppressed,24440,Suppressed
"Clark County, NV",32003,286,2231647,12.8
"Douglas County, NV",32005,Suppressed,48467,Suppressed
"Elko County, NV",32007,Suppressed,52460,Suppressed
"Esmeralda County, NV",32009,Suppressed,826,Suppressed
"Eureka County, NV",32011,Suppressed,2003,Suppressed
"Humboldt County, NV",32013,Suppressed,16786,Suppressed
"Lander County, NV",32015,Suppressed,5575,Suppressed
"Lincoln County, NV",32017,Suppressed,5201,Suppressed
"Lyon County, NV",32019,14,55808,Unreliable
"Mineral County, NV",32021,Suppressed,4514,Suppressed
"Nye County, NV",32023,Suppressed,45346,Suppressed
"Pershing County, NV",32027,Suppressed,6666,Suppressed
"Storey County, NV",32029,Suppressed,4029,Suppressed
"Washoe County, NV",32031,59,465735,12.7
"White Pine County, NV",32033,Suppressed,9475,Suppressed
"Carson City, NV",32510,11,55414,Unreliable
"Belknap County, NH",33001,26,61022,42.6
"Carroll County, NH",33003,10,48779,Unreliable
"Cheshire County, NH",33005,30,76493,39.2
"Coos County, NH",33007,Suppressed,31589,Suppressed
"Grafton County, NH",33009,12,89786,Unreliable
"Hillsborough County, NH",33011,151,415247,36.4
"Merrimack County, NH",33013,46,151132,30.4
"Rockingham County, NH",33015,85,309176,27.5
"Strafford County, NH",33017,45,130090,34.6
"Sullivan County, NH",33019,Suppressed,43144,Suppressed
"Atlantic County, NJ",34001,136,265429,51.2
"Bergen County, NJ",34003,124,936692,13.2
"Burlington County, NJ",34005,162,445384,36.4
"Camden County, NJ",34007,257,507078,50.7
"Cape May County, NJ",34009,46,92560,49.7
"Cumberland County, NJ",34011,98,150972,64.9
"Essex County, NJ",34013,257,799767,32.1
"Gloucester County, NJ",34015,146,291408,50.1
"Hudson County, NJ",34017,141,676061,20.9
"Hunterdon County, NJ",34019,13,124714,Unreliable
"Mercer County, NJ",34021,119,369811,32.2
"Middlesex County, NJ",34023,185,829685,22.3
"Monmouth County, NJ",34025,199,621354,32
"Morris County, NJ",34027,88,494228,17.8
"Ocean County, NJ",34029,220,601651,36.6
"Passaic County, NJ",34031,132,503310,26.2
"Salem County, NJ",34033,43,62607,68.7
"Somerset County, NJ",34035,44,331164,13.3
"Sussex County, NJ",34037,40,140799,28.4
"Union County, NJ",34039,132,558067,23.7
"Warren County, NJ",34041,36,105779,34
"Bernalillo County, NM",35001,144,678701,21.2
"Catron County, NM",35003,Suppressed,3578,Suppressed
"Chaves County, NM",35005,Suppressed,64689,Suppressed
"Cibola County, NM",35006,Suppressed,26746,Suppressed
"Colfax County, NM",35007,Suppressed,12110,Suppressed
"Curry County, NM",35009,Suppressed,49437,Suppressed
"DeBaca County, NM",35011,Suppressed,1781,Suppressed
"Dona Ana County, NM",35013,23,217522,10.6
"Eddy County, NM",35015,11,57900,Unreliable
"Grant County, NM",35017,Suppressed,27346,Suppressed
"Guadalupe County, NM",35019,Suppressed,4341,Suppressed
"Harding County, NM",35021,Suppressed,655,Suppressed
"Hidalgo County, NM",35023,Suppressed,4240,Suppressed
"Lea County, NM",35025,Suppressed,69611,Suppressed
"Lincoln County, NM",35027,Suppressed,19556,Suppressed
"Los Alamos County, NM",35028,Suppressed,19101,Suppressed
"Luna County, NM",35029,Suppressed,23963,Suppressed
"McKinley County, NM",35031,Suppressed,72290,Suppressed
"Mora County, NM",35033,Suppressed,4506,Suppressed
"Otero County, NM",35035,Suppressed,66781,Suppressed
"Quay County, NM",35037,Suppressed,8253,Suppressed
"Rio Arriba County, NM",35039,23,39006,59
"Roosevelt County, NM",35041,Suppressed,18743,Suppressed
"Sandoval County, NM",35043,21,145179,14.5
"San Juan County, NM",35045,10,125043,Unreliable
"San Miguel County, NM",35047,Suppressed,27591,Suppressed
"Santa Fe County, NM",35049,30,150056,20
"Sierra County, NM",35051,Suppressed,10968,Suppressed
"Socorro County, NM",35053,Suppressed,16735,Suppressed
"Taos County, NM",35055,Suppressed,32835,Suppressed
"Torrance County, NM",35057,Suppressed,15591,Suppressed
"Union County, NM",35059,Suppressed,4118,Suppressed
"Valencia County, NM",35061,21,76456,27.5
"Albany County, NY",36001,46,307117,15
"Allegany County, NY",36003,Suppressed,46430,Suppressed
"Bronx County, NY",36005,327,1432132,22.8
"Broome County, NY",36007,28,191659,14.6
"Cattaraugus County, NY",36009,Suppressed,76840,Suppressed
"Cayuga County, NY",36011,12,77145,Unreliable
"Chautauqua County, NY",36013,21,127939,16.4
"Chemung County, NY",36015,Suppressed,84254,Suppressed
"Chenango County, NY",36017,Suppressed,47536,Suppressed
"Clinton County, NY",36019,Suppressed,80695,Suppressed
"Columbia County, NY",36021,Suppressed,59916,Suppressed
"Cortland County, NY",36023,Suppressed,47823,Suppressed
"Delaware County, NY",36025,13,44527,Unreliable
"Dutchess County, NY",36027,85,293718,28.9
"Erie County, NY",36029,170,919719,18.5
"Essex County, NY",36031,Suppressed,37300,Suppressed
"Franklin County, NY",36033,Suppressed,50293,Suppressed
"Fulton County, NY",36035,Suppressed,53591,Suppressed
"Genesee County, NY",36037,17,57511,Unreliable
"Greene County, NY",36039,12,47491,Unreliable
"Hamilton County, NY",36041,Suppressed,4434,Suppressed
"Herkimer County, NY",36043,Suppressed,61833,Suppressed
"Jefferson County, NY",36045,10,111755,Unreliable
"Kings County, NY",36047,226,2582830,8.8
"Lewis County, NY",36049,Suppressed,26447,Suppressed
"Livingston County, NY",36051,15,63227,Unreliable
"Madison County, NY",36053,11,70795,Unreliable
"Monroe County, NY",36055,194,742474,26.1
"Montgomery County, NY",36057,Suppressed,49455,Suppressed
"Nassau County, NY",36059,165,1358343,12.1
"New York County, NY",36061,215,1628701,13.2
"Niagara County, NY",36063,42,210433,20
"Oneida County, NY",36065,37,229577,16.1
"Onondaga County, NY",36067,81,461809,17.5
"Ontario County, NY",36069,16,109864,Unreliable
"Orange County, NY",36071,111,381951,29.1
"Orleans County, NY",36073,Suppressed,40612,Suppressed
"Oswego County, NY",36075,16,117898,Unreliable
"Otsego County, NY",36077,Suppressed,59749,Suppressed
"Putnam County, NY",36079,21,98892,21.2
"Queens County, NY",36081,195,2278906,8.6
"Rensselaer County, NY",36083,21,159442,13.2
"Richmond County, NY",36085,113,476179,23.7
"Rockland County, NY",36087,35,325695,10.7
"St. Lawrence County, NY",36089,Suppressed,108047,Suppressed
"Saratoga County, NY",36091,24,230163,10.4
"Schenectady County, NY",36093,28,155350,18
"Schoharie County, NY",36095,Suppressed,31097,Suppressed
"Schuyler County, NY",36097,Suppressed,17912,Suppressed
"Seneca County, NY",36099,Suppressed,34300,Suppressed
"Steuben County, NY",36101,Suppressed,95796,Suppressed
"Suffolk County, NY",36103,354,1481093,23.9
"Sullivan County, NY",36105,34,75498,45
"Tioga County, NY",36107,Suppressed,48560,Suppressed
"Tompkins County, NY",36109,12,102793,Unreliable
"Ulster County, NY",36111,64,178599,35.8
"Warren County, NY",36113,Suppressed,64265,Suppressed
"Washington County, NY",36115,Suppressed,61197,Suppressed
"Wayne County, NY",36117,17,90064,Unreliable
"Westchester County, NY",36119,139,967612,14.4
"Wyoming County, NY",36121,Suppressed,40085,Suppressed
"Yates County, NY",36123,Suppressed,24841,Suppressed
"Alamance County, NC",37001,30,166436,18
"Alexander County, NC",37003,Suppressed,37353,Suppressed
"Alleghany County, NC",37005,Suppressed,11161,Suppressed
"Anson County, NC",37007,Suppressed,24877,Suppressed
"Ashe County, NC",37009,Suppressed,27109,Suppressed
"Avery County, NC",37011,Suppressed,17505,Suppressed
"Beaufort County, NC",37013,12,47079,Unreliable
"Bertie County, NC",37015,Suppressed,19026,Suppressed
"Bladen County, NC",37017,Suppressed,33190,Suppressed
"Brunswick County, NC",37019,25,136744,18.3
"Buncombe County, NC",37021,73,259103,28.2
"Burke County, NC",37023,13,90382,Unreliable
"Cabarrus County, NC",37025,47,211342,22.2
"Caldwell County, NC",37027,15,82029,Unreliable
"Camden County, NC",37029,Suppressed,10710,Suppressed
"Carteret County, NC",37031,20,69524,28.8
"Caswell County, NC",37033,Suppressed,22698,Suppressed
"Catawba County, NC",37035,20,158652,12.6
"Chatham County, NC",37037,Suppressed,73139,Suppressed
"Cherokee County, NC",37039,Suppressed,28383,Suppressed
"Chowan County, NC",37041,Suppressed,14029,Suppressed
"Clay County, NC",37043,Suppressed,11139,Suppressed
"Cleveland County, NC",37045,Suppressed,97645,Suppressed
"Columbus County, NC",37047,Suppressed,55655,Suppressed
"Craven County, NC",37049,30,102912,29.2
"Cumberland County, NC",37051,75,332330,22.6
"Currituck County, NC",37053,Suppressed,27072,Suppressed
"Dare County, NC",37055,15,36501,Unreliable
"Davidson County, NC",37057,37,166614,22.2
"Davie County, NC",37059,Suppressed,42733,Suppressed
"Duplin County, NC",37061,Suppressed,58856,Suppressed
"Durham County, NC",37063,36,316739,11.4
"Edgecombe County, NC",37065,10,52005,Unreliable
"Forsyth County, NC",37067,94,379099,24.8
"Franklin County, NC",37069,20,67560,29.6
"Gaston County, NC",37071,37,222846,16.6
"Gates County, NC",37073,Suppressed,11573,Suppressed
"Graham County, NC",37075,Suppressed,8484,Suppressed
"Granville County, NC",37077,Suppressed,60115,Suppressed
"Greene County, NC",37079,Suppressed,21012,Suppressed
"Guilford County, NC",37081,96,533670,18
"Halifax County, NC",37083,12,50574,Unreliable
"Harnett County, NC",37085,24,134214,17.9
"Haywood County, NC",37087,13,61971,Unreliable
"Henderson County, NC",37089,15,116748,Unreliable
"Hertford County, NC",37091,Suppressed,23659,Suppressed
"Hoke County, NC",37093,Suppressed,54764,Suppressed
"Hyde County, NC",37095,Suppressed,5230,Suppressed
"Iredell County, NC",37097,27,178435,15.1
"Jackson County, NC",37099,11,43327,Unreliable
"Johnston County, NC",37101,21,202675,10.4
"Jones County, NC",37103,Suppressed,9637,Suppressed
"Lee County, NC",37105,10,61452,Unreliable
"Lenoir County, NC",37107,Suppressed,55976,Suppressed
"Lincoln County, NC",37109,14,83770,Unreliable
"McDowell County, NC",37111,Suppressed,45507,Suppressed
"Macon County, NC",37113,Suppressed,35285,Suppressed
"Madison County, NC",37115,Suppressed,21763,Suppressed
"Martin County, NC",37117,Suppressed,22671,Suppressed
"Mecklenburg County, NC",37119,170,1093901,15.5
"Mitchell County, NC",37121,Suppressed,15000,Suppressed
"Montgomery County, NC",37123,Suppressed,27271,Suppressed
"Moore County, NC",37125,Suppressed,98682,Suppressed
"Nash County, NC",37127,22,94016,23.4
"New Hanover County, NC",37129,70,232274,30.1
"Northampton County, NC",37131,Suppressed,19676,Suppressed
"Onslow County, NC",37133,39,197683,19.7
"Orange County, NC",37135,22,146027,15.1
"Pamlico County, NC",37137,Suppressed,12670,Suppressed
"Pasquotank County, NC",37139,Suppressed,39639,Suppressed
"Pender County, NC",37141,12,62162,Unreliable
"Perquimans County, NC",37143,Suppressed,13422,Suppressed
"Person County, NC",37145,10,39507,Unreliable
"Pitt County, NC",37147,34,179914,18.9
"Polk County, NC",37149,Suppressed,20611,Suppressed
"Randolph County, NC",37151,42,143351,29.3
"Richmond County, NC",37153,Suppressed,44887,Suppressed
"Robeson County, NC",37155,21,131831,15.9
"Rockingham County, NC",37157,26,90690,28.7
"Rowan County, NC",37159,37,141262,26.2
"Rutherford County, NC",37161,Suppressed,66826,Suppressed
"Sampson County, NC",37163,11,63626,Unreliable
"Scotland County, NC",37165,Suppressed,34810,Suppressed
"Stanly County, NC",37167,22,62075,35.4
"Stokes County, NC",37169,14,45467,Unreliable
"Surry County, NC",37171,20,71948,27.8
"Swain County, NC",37173,Suppressed,14245,Suppressed
"Transylvania County, NC",37175,Suppressed,34215,Suppressed
"Tyrrell County, NC",37177,Suppressed,4131,Suppressed
"Union County, NC",37179,31,235908,13.1
"Vance County, NC",37181,Suppressed,44582,Suppressed
"Wake County, NC",37183,104,1092305,9.5
"Warren County, NC",37185,Suppressed,19807,Suppressed
"Washington County, NC",37187,Suppressed,11859,Suppressed
"Watauga County, NC",37189,Suppressed,55945,Suppressed
"Wayne County, NC",37191,21,123248,17
"Wilkes County, NC",37193,15,68557,Unreliable
"Wilson County, NC",37195,Suppressed,81455,Suppressed
"Yadkin County, NC",37197,12,37543,Unreliable
"Yancey County, NC",37199,Suppressed,17903,Suppressed
"Adams County, ND",38001,Suppressed,2294,Suppressed
"Barnes County, ND",38003,Suppressed,10542,Suppressed
